date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:25:01	77956/77956	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:38:36%20GMT	https://pixner.net/revest/revest/assets/images/support-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/support-bg.png	(from https://pixner.net/revest/revest/support.html)
10:25:01	68347/68347	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:42%20GMT	https://pixner.net/revest/revest/assets/images/error-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/error-bg.png	(from https://pixner.net/revest/revest/404.html)
10:25:02	134493/134493	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:12%20GMT	https://pixner.net/revest/revest/assets/images/error.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/error.png	(from https://pixner.net/revest/revest/404.html)
10:25:03	108654/108654	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:14%20GMT	https://pixner.net/revest/revest/assets/images/contact-banner-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/contact-banner-bg.png	(from https://pixner.net/revest/revest/contact-us.html)
10:25:04	1706/1706	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/email.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/email.png	(from https://pixner.net/revest/revest/contact-us.html)
10:25:04	2076/2076	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:02:50%20GMT	https://pixner.net/revest/revest/assets/images/icons/phone.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/phone.png	(from https://pixner.net/revest/revest/contact-us.html)
10:25:05	1924/1924	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/chat.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/chat.png	(from https://pixner.net/revest/revest/contact-us.html)
10:25:05	9500/9500	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:12%20GMT	https://pixner.net/revest/revest/assets/images/ask-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/ask-bg.png	(from https://pixner.net/revest/revest/contact-us.html)
10:25:06	3774/3774	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2010:58:58%20GMT	https://pixner.net/revest/revest/assets/images/table-img.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/table-img.png	(from https://pixner.net/revest/revest/investment.html)
10:25:07	837/837	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2011:10:08%20GMT	https://pixner.net/revest/revest/assets/images/icons/wallet.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/wallet.png	(from https://pixner.net/revest/revest/investment.html)
10:25:08	12612/12612	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2011:39:36%20GMT	https://pixner.net/revest/revest/assets/images/icons/explore.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/explore.png	(from https://pixner.net/revest/revest/investment.html)
10:25:08	989/989	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2006:36:10%20GMT	https://pixner.net/revest/revest/assets/images/visa.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/visa.png	(from https://pixner.net/revest/revest/account.html)
10:25:09	895/895	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2006:36:18%20GMT	https://pixner.net/revest/revest/assets/images/mastercard.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/mastercard.png	(from https://pixner.net/revest/revest/account.html)
10:25:09	539/539	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2008:42:14%20GMT	https://pixner.net/revest/revest/assets/images/icons/mobile.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/mobile.png	(from https://pixner.net/revest/revest/account.html)
10:25:10	613/613	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2008:42:24%20GMT	https://pixner.net/revest/revest/assets/images/icons/tablet.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/tablet.png	(from https://pixner.net/revest/revest/account.html)
10:25:10	583/583	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2008:42:34%20GMT	https://pixner.net/revest/revest/assets/images/icons/desktop.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/desktop.png	(from https://pixner.net/revest/revest/account.html)
